State,County,Use,Year,Volume
Texas,Lamb,Thermoelectric power,2005,5124.5999999999995
Texas,Lamb,Thermoelectric power,2006,5201.98
Texas,Lamb,Thermoelectric power,2007,5279.36
Texas,Lamb,Thermoelectric power,2008,5356.74
Texas,Lamb,Thermoelectric power,2009,5434.12
Texas,Lamb,Thermoelectric power,2010,5511.5
Texas,Lamb,Thermoelectric power,2011,5210.74
Texas,Lamb,Thermoelectric power,2012,4909.98
Texas,Lamb,Thermoelectric power,2013,4609.22
Texas,Lamb,Thermoelectric power,2014,4308.46
Texas,Lamb,Thermoelectric power,2015,4007.7000000000003
Texas,Lamb,Thermoelectric power,2016,4007.7000000000003
Texas,Lamb,Thermoelectric power,2017,4007.7000000000003
Texas,Lamb,Thermoelectric power,2018,4007.7000000000003
Texas,Lamb,Thermoelectric power,2019,4007.7000000000003
Texas,Lampasas,Thermoelectric power,1981,0
Texas,Lampasas,Thermoelectric power,1982,0
Texas,Lampasas,Thermoelectric power,1983,0
Texas,Lampasas,Thermoelectric power,1984,0
Texas,Lampasas,Thermoelectric power,1985,0
Texas,Lampasas,Thermoelectric power,1986,0
Texas,Lampasas,Thermoelectric power,1987,0
Texas,Lampasas,Thermoelectric power,1988,0
Texas,Lampasas,Thermoelectric power,1989,0
Texas,Lampasas,Thermoelectric power,1990,0
Texas,Lampasas,Thermoelectric power,1991,0
Texas,Lampasas,Thermoelectric power,1992,0
Texas,Lampasas,Thermoelectric power,1993,0
Texas,Lampasas,Thermoelectric power,1994,0
Texas,Lampasas,Thermoelectric power,1995,0
Texas,Lampasas,Thermoelectric power,1996,0
Texas,Lampasas,Thermoelectric power,1997,0
Texas,Lampasas,Thermoelectric power,1998,0
Texas,Lampasas,Thermoelectric power,1999,0
Texas,Lampasas,Thermoelectric power,2000,0
Texas,Lampasas,Thermoelectric power,2001,0
Texas,Lampasas,Thermoelectric power,2002,0
Texas,Lampasas,Thermoelectric power,2003,0
Texas,Lampasas,Thermoelectric power,2004,0
Texas,Lampasas,Thermoelectric power,2005,0
Texas,Lampasas,Thermoelectric power,2006,0
Texas,Lampasas,Thermoelectric power,2007,0
Texas,Lampasas,Thermoelectric power,2008,0
Texas,Lampasas,Thermoelectric power,2009,0
Texas,Lampasas,Thermoelectric power,2010,0
Texas,Lampasas,Thermoelectric power,2011,0
Texas,Lampasas,Thermoelectric power,2012,0
Texas,Lampasas,Thermoelectric power,2013,0
Texas,Lampasas,Thermoelectric power,2014,0
Texas,Lampasas,Thermoelectric power,2015,0
Texas,Lampasas,Thermoelectric power,2016,0
Texas,Lampasas,Thermoelectric power,2017,0
Texas,Lampasas,Thermoelectric power,2018,0
Texas,Lampasas,Thermoelectric power,2019,0
Texas,La Salle,Thermoelectric power,1981,0
Texas,La Salle,Thermoelectric power,1982,0
Texas,La Salle,Thermoelectric power,1983,0
Texas,La Salle,Thermoelectric power,1984,0
Texas,La Salle,Thermoelectric power,1985,0
Texas,La Salle,Thermoelectric power,1986,0
Texas,La Salle,Thermoelectric power,1987,0
Texas,La Salle,Thermoelectric power,1988,0
Texas,La Salle,Thermoelectric power,1989,0
Texas,La Salle,Thermoelectric power,1990,0
Texas,La Salle,Thermoelectric power,1991,0
Texas,La Salle,Thermoelectric power,1992,0
Texas,La Salle,Thermoelectric power,1993,0
Texas,La Salle,Thermoelectric power,1994,0
Texas,La Salle,Thermoelectric power,1995,0
Texas,La Salle,Thermoelectric power,1996,0
Texas,La Salle,Thermoelectric power,1997,0
Texas,La Salle,Thermoelectric power,1998,0
Texas,La Salle,Thermoelectric power,1999,0
Texas,La Salle,Thermoelectric power,2000,0
Texas,La Salle,Thermoelectric power,2001,0
Texas,La Salle,Thermoelectric power,2002,0
Texas,La Salle,Thermoelectric power,2003,0
Texas,La Salle,Thermoelectric power,2004,0
Texas,La Salle,Thermoelectric power,2005,0
Texas,La Salle,Thermoelectric power,2006,0
Texas,La Salle,Thermoelectric power,2007,0
Texas,La Salle,Thermoelectric power,2008,0
Texas,La Salle,Thermoelectric power,2009,0
Texas,La Salle,Thermoelectric power,2010,0
Texas,La Salle,Thermoelectric power,2011,0
Texas,La Salle,Thermoelectric power,2012,0
Texas,La Salle,Thermoelectric power,2013,0
Texas,La Salle,Thermoelectric power,2014,0
Texas,La Salle,Thermoelectric power,2015,0
Texas,La Salle,Thermoelectric power,2016,0
Texas,La Salle,Thermoelectric power,2017,0
Texas,La Salle,Thermoelectric power,2018,0
Texas,La Salle,Thermoelectric power,2019,0
Texas,Lavaca,Thermoelectric power,1981,0
Texas,Lavaca,Thermoelectric power,1982,0
Texas,Lavaca,Thermoelectric power,1983,0
Texas,Lavaca,Thermoelectric power,1984,0
Texas,Lavaca,Thermoelectric power,1985,0
Texas,Lavaca,Thermoelectric power,1986,0
Texas,Lavaca,Thermoelectric power,1987,0
Texas,Lavaca,Thermoelectric power,1988,0
Texas,Lavaca,Thermoelectric power,1989,0
Texas,Lavaca,Thermoelectric power,1990,0
Texas,Lavaca,Thermoelectric power,1991,0
Texas,Lavaca,Thermoelectric power,1992,0
Texas,Lavaca,Thermoelectric power,1993,0
Texas,Lavaca,Thermoelectric power,1994,0
Texas,Lavaca,Thermoelectric power,1995,0
Texas,Lavaca,Thermoelectric power,1996,0
Texas,Lavaca,Thermoelectric power,1997,0
Texas,Lavaca,Thermoelectric power,1998,0
Texas,Lavaca,Thermoelectric power,1999,0
Texas,Lavaca,Thermoelectric power,2000,0
Texas,Lavaca,Thermoelectric power,2001,0
Texas,Lavaca,Thermoelectric power,2002,0
Texas,Lavaca,Thermoelectric power,2003,0
Texas,Lavaca,Thermoelectric power,2004,0
Texas,Lavaca,Thermoelectric power,2005,0
Texas,Lavaca,Thermoelectric power,2006,0
Texas,Lavaca,Thermoelectric power,2007,0
Texas,Lavaca,Thermoelectric power,2008,0
Texas,Lavaca,Thermoelectric power,2009,0
Texas,Lavaca,Thermoelectric power,2010,0
Texas,Lavaca,Thermoelectric power,2011,0
Texas,Lavaca,Thermoelectric power,2012,0
Texas,Lavaca,Thermoelectric power,2013,0
Texas,Lavaca,Thermoelectric power,2014,0
Texas,Lavaca,Thermoelectric power,2015,0
Texas,Lavaca,Thermoelectric power,2016,0
Texas,Lavaca,Thermoelectric power,2017,0
Texas,Lavaca,Thermoelectric power,2018,0
Texas,Lavaca,Thermoelectric power,2019,0
Texas,Lee,Thermoelectric power,1981,0
Texas,Lee,Thermoelectric power,1982,0
Texas,Lee,Thermoelectric power,1983,0
Texas,Lee,Thermoelectric power,1984,0
Texas,Lee,Thermoelectric power,1985,0
Texas,Lee,Thermoelectric power,1986,0
Texas,Lee,Thermoelectric power,1987,0
Texas,Lee,Thermoelectric power,1988,0
Texas,Lee,Thermoelectric power,1989,0
Texas,Lee,Thermoelectric power,1990,0
Texas,Lee,Thermoelectric power,1991,0
Texas,Lee,Thermoelectric power,1992,0
Texas,Lee,Thermoelectric power,1993,0
Texas,Lee,Thermoelectric power,1994,0
Texas,Lee,Thermoelectric power,1995,0
Texas,Lee,Thermoelectric power,1996,0
Texas,Lee,Thermoelectric power,1997,0
Texas,Lee,Thermoelectric power,1998,0
Texas,Lee,Thermoelectric power,1999,0
Texas,Lee,Thermoelectric power,2000,0
Texas,Lee,Thermoelectric power,2001,0
Texas,Lee,Thermoelectric power,2002,0
Texas,Lee,Thermoelectric power,2003,0
Texas,Lee,Thermoelectric power,2004,0
Texas,Lee,Thermoelectric power,2005,0
Texas,Lee,Thermoelectric power,2006,0
Texas,Lee,Thermoelectric power,2007,0
Texas,Lee,Thermoelectric power,2008,0
Texas,Lee,Thermoelectric power,2009,0
Texas,Lee,Thermoelectric power,2010,0
Texas,Lee,Thermoelectric power,2011,0
Texas,Lee,Thermoelectric power,2012,0
Texas,Lee,Thermoelectric power,2013,0
Texas,Lee,Thermoelectric power,2014,0
Texas,Lee,Thermoelectric power,2015,0
Texas,Lee,Thermoelectric power,2016,0
Texas,Lee,Thermoelectric power,2017,0
Texas,Lee,Thermoelectric power,2018,0
Texas,Lee,Thermoelectric power,2019,0
Texas,Leon,Thermoelectric power,1981,0
Texas,Leon,Thermoelectric power,1982,0
Texas,Leon,Thermoelectric power,1983,0
Texas,Leon,Thermoelectric power,1984,0
Texas,Leon,Thermoelectric power,1985,0
Texas,Leon,Thermoelectric power,1986,0
Texas,Leon,Thermoelectric power,1987,0
Texas,Leon,Thermoelectric power,1988,0
Texas,Leon,Thermoelectric power,1989,0
Texas,Leon,Thermoelectric power,1990,0
Texas,Leon,Thermoelectric power,1991,0
Texas,Leon,Thermoelectric power,1992,0
Texas,Leon,Thermoelectric power,1993,0
Texas,Leon,Thermoelectric power,1994,0
Texas,Leon,Thermoelectric power,1995,0
Texas,Leon,Thermoelectric power,1996,0
Texas,Leon,Thermoelectric power,1997,0
Texas,Leon,Thermoelectric power,1998,0
Texas,Leon,Thermoelectric power,1999,0
Texas,Leon,Thermoelectric power,2000,0
Texas,Leon,Thermoelectric power,2001,0
Texas,Leon,Thermoelectric power,2002,0
Texas,Leon,Thermoelectric power,2003,0
Texas,Leon,Thermoelectric power,2004,0
Texas,Leon,Thermoelectric power,2005,0
Texas,Leon,Thermoelectric power,2006,0
Texas,Leon,Thermoelectric power,2007,0
Texas,Leon,Thermoelectric power,2008,0
Texas,Leon,Thermoelectric power,2009,0
Texas,Leon,Thermoelectric power,2010,0
Texas,Leon,Thermoelectric power,2011,0
Texas,Leon,Thermoelectric power,2012,0
Texas,Leon,Thermoelectric power,2013,0
Texas,Leon,Thermoelectric power,2014,0
Texas,Leon,Thermoelectric power,2015,0
Texas,Leon,Thermoelectric power,2016,0
Texas,Leon,Thermoelectric power,2017,0
Texas,Leon,Thermoelectric power,2018,0
Texas,Leon,Thermoelectric power,2019,0
Texas,Liberty,Thermoelectric power,1981,0
Texas,Liberty,Thermoelectric power,1982,0
Texas,Liberty,Thermoelectric power,1983,0
Texas,Liberty,Thermoelectric power,1984,0
Texas,Liberty,Thermoelectric power,1985,0
Texas,Liberty,Thermoelectric power,1986,0
Texas,Liberty,Thermoelectric power,1987,0
Texas,Liberty,Thermoelectric power,1988,0
Texas,Liberty,Thermoelectric power,1989,0
Texas,Liberty,Thermoelectric power,1990,0
Texas,Liberty,Thermoelectric power,1991,0
Texas,Liberty,Thermoelectric power,1992,0
Texas,Liberty,Thermoelectric power,1993,0
Texas,Liberty,Thermoelectric power,1994,0
Texas,Liberty,Thermoelectric power,1995,0
Texas,Liberty,Thermoelectric power,1996,0
Texas,Liberty,Thermoelectric power,1997,0
Texas,Liberty,Thermoelectric power,1998,0
Texas,Liberty,Thermoelectric power,1999,0
Texas,Liberty,Thermoelectric power,2000,0
Texas,Liberty,Thermoelectric power,2001,0
Texas,Liberty,Thermoelectric power,2002,0
Texas,Liberty,Thermoelectric power,2003,0
Texas,Liberty,Thermoelectric power,2004,0
Texas,Liberty,Thermoelectric power,2005,0
Texas,Liberty,Thermoelectric power,2006,0
Texas,Liberty,Thermoelectric power,2007,0
Texas,Liberty,Thermoelectric power,2008,0
Texas,Liberty,Thermoelectric power,2009,0
Texas,Liberty,Thermoelectric power,2010,0
Texas,Liberty,Thermoelectric power,2011,0
Texas,Liberty,Thermoelectric power,2012,0
Texas,Liberty,Thermoelectric power,2013,0
Texas,Liberty,Thermoelectric power,2014,0
Texas,Liberty,Thermoelectric power,2015,0
Texas,Liberty,Thermoelectric power,2016,0
Texas,Liberty,Thermoelectric power,2017,0
Texas,Liberty,Thermoelectric power,2018,0
Texas,Liberty,Thermoelectric power,2019,0
Texas,Limestone,Thermoelectric power,1981,0
Texas,Limestone,Thermoelectric power,1982,0
Texas,Limestone,Thermoelectric power,1983,0
Texas,Limestone,Thermoelectric power,1984,0
Texas,Limestone,Thermoelectric power,1985,0
Texas,Limestone,Thermoelectric power,1986,575.24
Texas,Limestone,Thermoelectric power,1987,1150.48
Texas,Limestone,Thermoelectric power,1988,1725.7199999999998
Texas,Limestone,Thermoelectric power,1989,2300.96
Texas,Limestone,Thermoelectric power,1990,2876.2
Texas,Limestone,Thermoelectric power,1991,3632.48
Texas,Limestone,Thermoelectric power,1992,4388.76
Texas,Limestone,Thermoelectric power,1993,5145.04
Texas,Limestone,Thermoelectric power,1994,5901.32
Texas,Limestone,Thermoelectric power,1995,6657.5999999999995
Texas,Limestone,Thermoelectric power,1996,6552.48
Texas,Limestone,Thermoelectric power,1997,6447.36
Texas,Limestone,Thermoelectric power,1998,6342.240000000001
Texas,Limestone,Thermoelectric power,1999,6237.120000000001
Texas,Limestone,Thermoelectric power,2000,6132
Texas,Limestone,Thermoelectric power,2001,6119.590000000001
Texas,Limestone,Thermoelectric power,2002,6107.179999999999
Texas,Limestone,Thermoelectric power,2003,6094.77
Texas,Limestone,Thermoelectric power,2004,6082.36
Texas,Limestone,Thermoelectric power,2005,6069.95
Texas,Limestone,Thermoelectric power,2006,6469.26
Texas,Limestone,Thermoelectric power,2007,6868.570000000001
Texas,Limestone,Thermoelectric power,2008,7267.879999999999
Texas,Limestone,Thermoelectric power,2009,7667.1900000000005
Texas,Limestone,Thermoelectric power,2010,8066.500000000001
Texas,Limestone,Thermoelectric power,2011,7456.95
Texas,Limestone,Thermoelectric power,2012,6847.4000000000005
Texas,Limestone,Thermoelectric power,2013,6237.85
Texas,Limestone,Thermoelectric power,2014,5628.3
Texas,Limestone,Thermoelectric power,2015,5018.75
Texas,Limestone,Thermoelectric power,2016,5018.75
Texas,Limestone,Thermoelectric power,2017,5018.75
Texas,Limestone,Thermoelectric power,2018,5018.75
Texas,Limestone,Thermoelectric power,2019,5018.75
Texas,Lipscomb,Thermoelectric power,1981,0
Texas,Lipscomb,Thermoelectric power,1982,0
Texas,Lipscomb,Thermoelectric power,1983,0
Texas,Lipscomb,Thermoelectric power,1984,0
Texas,Lipscomb,Thermoelectric power,1985,0
Texas,Lipscomb,Thermoelectric power,1986,0
Texas,Lipscomb,Thermoelectric power,1987,0
Texas,Lipscomb,Thermoelectric power,1988,0
Texas,Lipscomb,Thermoelectric power,1989,0
Texas,Lipscomb,Thermoelectric power,1990,0
Texas,Lipscomb,Thermoelectric power,1991,0
Texas,Lipscomb,Thermoelectric power,1992,0
Texas,Lipscomb,Thermoelectric power,1993,0
Texas,Lipscomb,Thermoelectric power,1994,0
Texas,Lipscomb,Thermoelectric power,1995,0
Texas,Lipscomb,Thermoelectric power,1996,0
Texas,Lipscomb,Thermoelectric power,1997,0
Texas,Lipscomb,Thermoelectric power,1998,0
Texas,Lipscomb,Thermoelectric power,1999,0
Texas,Lipscomb,Thermoelectric power,2000,0
Texas,Lipscomb,Thermoelectric power,2001,0
Texas,Lipscomb,Thermoelectric power,2002,0
Texas,Lipscomb,Thermoelectric power,2003,0
Texas,Lipscomb,Thermoelectric power,2004,0
Texas,Lipscomb,Thermoelectric power,2005,0
Texas,Lipscomb,Thermoelectric power,2006,0
Texas,Lipscomb,Thermoelectric power,2007,0
Texas,Lipscomb,Thermoelectric power,2008,0
Texas,Lipscomb,Thermoelectric power,2009,0
Texas,Lipscomb,Thermoelectric power,2010,0
Texas,Lipscomb,Thermoelectric power,2011,0
Texas,Lipscomb,Thermoelectric power,2012,0
Texas,Lipscomb,Thermoelectric power,2013,0
Texas,Lipscomb,Thermoelectric power,2014,0
Texas,Lipscomb,Thermoelectric power,2015,0
Texas,Lipscomb,Thermoelectric power,2016,0
Texas,Lipscomb,Thermoelectric power,2017,0
Texas,Lipscomb,Thermoelectric power,2018,0
Texas,Lipscomb,Thermoelectric power,2019,0
Texas,Live Oak,Thermoelectric power,1981,0
Texas,Live Oak,Thermoelectric power,1982,0
Texas,Live Oak,Thermoelectric power,1983,0
Texas,Live Oak,Thermoelectric power,1984,0
Texas,Live Oak,Thermoelectric power,1985,0
Texas,Live Oak,Thermoelectric power,1986,0
Texas,Live Oak,Thermoelectric power,1987,0
Texas,Live Oak,Thermoelectric power,1988,0
Texas,Live Oak,Thermoelectric power,1989,0
Texas,Live Oak,Thermoelectric power,1990,0
Texas,Live Oak,Thermoelectric power,1991,0
Texas,Live Oak,Thermoelectric power,1992,0
Texas,Live Oak,Thermoelectric power,1993,0
Texas,Live Oak,Thermoelectric power,1994,0
Texas,Live Oak,Thermoelectric power,1995,0
Texas,Live Oak,Thermoelectric power,1996,0
Texas,Live Oak,Thermoelectric power,1997,0
Texas,Live Oak,Thermoelectric power,1998,0
Texas,Live Oak,Thermoelectric power,1999,0
Texas,Live Oak,Thermoelectric power,2000,0
Texas,Live Oak,Thermoelectric power,2001,0
Texas,Live Oak,Thermoelectric power,2002,0
Texas,Live Oak,Thermoelectric power,2003,0
Texas,Live Oak,Thermoelectric power,2004,0
Texas,Live Oak,Thermoelectric power,2005,0
Texas,Live Oak,Thermoelectric power,2006,0
Texas,Live Oak,Thermoelectric power,2007,0
Texas,Live Oak,Thermoelectric power,2008,0
Texas,Live Oak,Thermoelectric power,2009,0
Texas,Live Oak,Thermoelectric power,2010,0
Texas,Live Oak,Thermoelectric power,2011,0
Texas,Live Oak,Thermoelectric power,2012,0
Texas,Live Oak,Thermoelectric power,2013,0
Texas,Live Oak,Thermoelectric power,2014,0
Texas,Live Oak,Thermoelectric power,2015,0
Texas,Live Oak,Thermoelectric power,2016,0
Texas,Live Oak,Thermoelectric power,2017,0
Texas,Live Oak,Thermoelectric power,2018,0
Texas,Live Oak,Thermoelectric power,2019,0
Texas,Llano,Thermoelectric power,1981,50187.5
Texas,Llano,Thermoelectric power,1982,50187.5
Texas,Llano,Thermoelectric power,1983,50187.5
Texas,Llano,Thermoelectric power,1984,50187.5
Texas,Llano,Thermoelectric power,1985,50187.5
Texas,Llano,Thermoelectric power,1986,40150
Texas,Llano,Thermoelectric power,1987,30112.5
Texas,Llano,Thermoelectric power,1988,20075
Texas,Llano,Thermoelectric power,1989,10037.5
Texas,Llano,Thermoelectric power,1990,0
Texas,Llano,Thermoelectric power,1991,0
Texas,Llano,Thermoelectric power,1992,0
Texas,Llano,Thermoelectric power,1993,0
Texas,Llano,Thermoelectric power,1994,0
Texas,Llano,Thermoelectric power,1995,0
Texas,Llano,Thermoelectric power,1996,16324.99
Texas,Llano,Thermoelectric power,1997,32649.98
Texas,Llano,Thermoelectric power,1998,48974.97
Texas,Llano,Thermoelectric power,1999,65299.96
Texas,Llano,Thermoelectric power,2000,81624.95
Texas,Llano,Thermoelectric power,2001,76850.02
Texas,Llano,Thermoelectric power,2002,72075.09
Texas,Llano,Thermoelectric power,2003,67300.16
Texas,Llano,Thermoelectric power,2004,62525.229999999996
Texas,Llano,Thermoelectric power,2005,57750.3
Texas,Llano,Thermoelectric power,2006,51324.84
Texas,Llano,Thermoelectric power,2007,44899.38
Texas,Llano,Thermoelectric power,2008,38473.92
Texas,Llano,Thermoelectric power,2009,32048.46
Texas,Llano,Thermoelectric power,2010,25623
Texas,Llano,Thermoelectric power,2011,27707.88
Texas,Llano,Thermoelectric power,2012,29792.760000000002
Texas,Llano,Thermoelectric power,2013,31877.64
Texas,Llano,Thermoelectric power,2014,33962.520000000004
Texas,Llano,Thermoelectric power,2015,36047.4
Texas,Llano,Thermoelectric power,2016,36047.4
Texas,Llano,Thermoelectric power,2017,36047.4
Texas,Llano,Thermoelectric power,2018,36047.4
Texas,Llano,Thermoelectric power,2019,36047.4
Texas,Loving,Thermoelectric power,1981,0
Texas,Loving,Thermoelectric power,1982,0
Texas,Loving,Thermoelectric power,1983,0
Texas,Loving,Thermoelectric power,1984,0
Texas,Loving,Thermoelectric power,1985,0
Texas,Loving,Thermoelectric power,1986,0
Texas,Loving,Thermoelectric power,1987,0
Texas,Loving,Thermoelectric power,1988,0
Texas,Loving,Thermoelectric power,1989,0
Texas,Loving,Thermoelectric power,1990,0
Texas,Loving,Thermoelectric power,1991,0
Texas,Loving,Thermoelectric power,1992,0
Texas,Loving,Thermoelectric power,1993,0
Texas,Loving,Thermoelectric power,1994,0
Texas,Loving,Thermoelectric power,1995,0
Texas,Loving,Thermoelectric power,1996,0
Texas,Loving,Thermoelectric power,1997,0
Texas,Loving,Thermoelectric power,1998,0
Texas,Loving,Thermoelectric power,1999,0
Texas,Loving,Thermoelectric power,2000,0
Texas,Loving,Thermoelectric power,2001,0
Texas,Loving,Thermoelectric power,2002,0
Texas,Loving,Thermoelectric power,2003,0
Texas,Loving,Thermoelectric power,2004,0
Texas,Loving,Thermoelectric power,2005,0
Texas,Loving,Thermoelectric power,2006,0
Texas,Loving,Thermoelectric power,2007,0
Texas,Loving,Thermoelectric power,2008,0
Texas,Loving,Thermoelectric power,2009,0
Texas,Loving,Thermoelectric power,2010,0
Texas,Loving,Thermoelectric power,2011,0
Texas,Loving,Thermoelectric power,2012,0
Texas,Loving,Thermoelectric power,2013,0
Texas,Loving,Thermoelectric power,2014,0
Texas,Loving,Thermoelectric power,2015,0
Texas,Loving,Thermoelectric power,2016,0
Texas,Loving,Thermoelectric power,2017,0
Texas,Loving,Thermoelectric power,2018,0
Texas,Loving,Thermoelectric power,2019,0
Texas,Lubbock,Thermoelectric power,1981,584
Texas,Lubbock,Thermoelectric power,1982,584
Texas,Lubbock,Thermoelectric power,1983,584
Texas,Lubbock,Thermoelectric power,1984,584
Texas,Lubbock,Thermoelectric power,1985,584
Texas,Lubbock,Thermoelectric power,1986,584
Texas,Lubbock,Thermoelectric power,1987,584
Texas,Lubbock,Thermoelectric power,1988,584
Texas,Lubbock,Thermoelectric power,1989,584
Texas,Lubbock,Thermoelectric power,1990,584
Texas,Lubbock,Thermoelectric power,1991,564.29
Texas,Lubbock,Thermoelectric power,1992,544.58
Texas,Lubbock,Thermoelectric power,1993,524.87
Texas,Lubbock,Thermoelectric power,1994,505.16
Texas,Lubbock,Thermoelectric power,1995,485.45000000000005
Texas,Lubbock,Thermoelectric power,1996,403.69000000000005
Texas,Lubbock,Thermoelectric power,1997,321.93
Texas,Lubbock,Thermoelectric power,1998,240.17000000000002
Texas,Lubbock,Thermoelectric power,1999,158.40999999999997
