APINumber,State,County,Latitude,Longitude,Year,TotalBaseWaterVolume,TotalVerticalDepth
42107317800000,Texas,Crosby,33.467143,-101.4862156,2014,25813,4400
42107317810000,Texas,Crosby,33.46589,-101.486565,2015,24500.53571,4306
42107319350000,Texas,Crosby,33.490483,-101.486933,2014,12178,4500
42107314540000,Texas,Crosby,33.5207805,-101.4876723,2014,25225,4510
42107317100000,Texas,Crosby,33.4769389,-101.48775,2013,24595,4400
42107316100000,Texas,Crosby,33.4841416,-101.4877973,2014,26693,5000
42107315760000,Texas,Crosby,33.4878069,-101.4879941,2013,26244,4374
42107317090000,Texas,Crosby,33.4695166,-101.4883112,2014,25742,4400
42107317140000,Texas,Crosby,33.4658889,-101.4883167,2014,25015,4400
42107316410000,Texas,Crosby,33.473191,-101.488322,2013,42295,4308
42107317770000,Texas,Crosby,33.4620844,-101.4885217,2014,24301,4400
42107318920000,Texas,Crosby,33.4886722,-101.4887473,2014,9722,4500
42107320290000,Texas,Crosby,33.477556,-101.488947,2017,11940,4306
42107319530000,Texas,Crosby,33.470038,-101.48905,2016,12194.0597,4294
42107314920000,Texas,Crosby,33.523889,-101.489722,2015,31980,4496
42107319510000,Texas,Crosby,33.473878,-101.489906,2015,17094.30303,4269
42107315880000,Texas,Crosby,33.480537,-101.489929,2012,37180,4345
42107315570000,Texas,Crosby,33.484154,-101.489929,2012,37675,4348
42107316000000,Texas,Crosby,33.4769222,-101.4899306,2013,26060,4376
42107317600000,Texas,Crosby,33.4713361,-101.4900139,2014,27198,4400
42107316480000,Texas,Crosby,33.465933,-101.490216,2013,26060,4348
42107317450000,Texas,Crosby,33.4677277,-101.4903195,2014,24216,4400
42107316870000,Texas,Crosby,33.473235,-101.490628,2013,25325,4275
42107317560000,Texas,Crosby,33.464072,-101.4907119,2014,25057,4400
42107317760000,Texas,Crosby,33.4627479,-101.4910916,2013,25981,4400
42107318970000,Texas,Crosby,33.4866222,-101.4912445,2014,9527,4500
42107318860000,Texas,Crosby,33.490225,-101.4912584,2014,9653,4500
42107317120000,Texas,Crosby,33.4769338,-101.4918991,2013,25309,4400
42107316130000,Texas,Crosby,33.4805472,-101.4920778,2014,25939,5000
42107316090000,Texas,Crosby,33.4841333,-101.492093,2013,25952,4378
42107313710000,Texas,Crosby,33.524051,-101.492117,2014,20521,4536
42107315750000,Texas,Crosby,33.4878499,-101.4922565,2013,24847,5000
42107318110000,Texas,Crosby,33.474492,-101.4923524,2014,25141,4400
42107317130000,Texas,Crosby,33.4662072,-101.4923575,2014,24384,4400
42107317430000,Texas,Crosby,33.4727944,-101.492575,2014,24763,4400
42107317080000,Texas,Crosby,33.4695166,-101.4926389,2014,25167,4400
42107318990000,Texas,Crosby,33.4814527,-101.493175,2014,9369,4500
42107318870000,Texas,Crosby,33.4887027,-101.4931778,2014,10073,4500
42107318980000,Texas,Crosby,33.4848389,-101.4931917,2014,7857,4500
42107319210000,Texas,Crosby,33.477536,-101.493472,2014,5177,4500
42107319250000,Texas,Crosby,33.4704166,-101.4937556,2014,11380,4500
42107315730000,Texas,Crosby,33.4895266,-101.4941935,2014,25279,5000
42107315630000,Texas,Crosby,33.480529,-101.494258,2012,38225,4377
42107315580000,Texas,Crosby,33.484152,-101.494258,2012,37840,4400
42107315510000,Texas,Crosby,33.4877666,-101.4942584,2014,20435,5000
42107318120000,Texas,Crosby,33.4695185,-101.4944899,2013,25846,4400
42107317070000,Texas,Crosby,33.4713472,-101.4945112,2014,25370,4400
42107317370000,Texas,Crosby,33.473932,-101.4947789,2013,25968,4340
42107317890000,Texas,Crosby,33.462435,-101.495045,2016,21749.5,4303
42107317170000,Texas,Crosby,33.4640758,-101.4950468,2014,25454,4400
42107317030000,Texas,Crosby,33.4678527,-101.4951195,2014,29298,4400
42107319340000,Texas,Crosby,33.490264,-101.495345,2014,11254,4500
42107317820000,Texas,Crosby,33.465879,-101.495375,2016,20208.08333,4310
42107318940000,Texas,Crosby,33.4866444,-101.4955862,2014,10409,4500
42107319020000,Texas,Crosby,33.4797166,-101.4956362,2014,10177,4500
42107317200000,Texas,Crosby,33.476874,-101.495744,2013,24877,4358
42107319260000,Texas,Crosby,33.4722055,-101.4960028,2014,10486,4500
42107316400000,Texas,Crosby,33.480638,-101.496048,2014,26633,5000
42107319270000,Texas,Crosby,33.468667,-101.496164,2014,19951,4500
42107316370000,Texas,Crosby,33.4879333,-101.4964084,2013,24973,5000
42107316750000,Texas,Crosby,33.4842646,-101.4964386,2014,24511,4400
42107319800000,Texas,Crosby,33.47576,-101.496535,2015,13890,4400
42107318480000,Texas,Crosby,33.4651805,-101.4967389,2014,22116,4400
42107315680000,Texas,Crosby,33.525862,-101.496778,2012,76120,4567
42107316790000,Texas,Crosby,33.4694777,-101.4969695,2014,24552,4400
42107318390000,Texas,Crosby,33.46225,-101.4969778,2014,24426,4400
42107316770000,Texas,Crosby,33.4731333,-101.4970028,2013,23356,4400
42107319220000,Texas,Crosby,33.4887694,-101.4971084,2014,10325,4500
42107317720000,Texas,Crosby,33.4769176,-101.4975826,2013,25813,4171
42107316060000,Texas,Crosby,33.480548,-101.497606,2013,37675,4407
42107319230000,Texas,Crosby,33.4703805,-101.4976917,2014,11731,4500
42107319280000,Texas,Crosby,33.4739611,-101.4978112,2014,10083,4500
42107319240000,Texas,Crosby,33.477936,-101.497825,2014,8949,4500
42107316250000,Texas,Crosby,33.485082,-101.498522,2013,37620,4408
42107316070000,Texas,Crosby,33.4791532,-101.4986362,2013,25351,5000
42107317350000,Texas,Crosby,33.4820105,-101.4987761,2014,25015,4400
42107316230000,Texas,Crosby,33.488834,-101.498966,2013,33935,4402
42107316780000,Texas,Crosby,33.4694861,-101.4990167,2013,27326,4400
42107317730000,Texas,Crosby,33.467742,-101.4990495,2014,23508,4400
42107317190000,Texas,Crosby,33.476809,-101.4991444,2013,26412,4330
42107316860000,Texas,Crosby,33.473124,-101.499154,2013,25871,4355
42107319620000,Texas,Crosby,33.490228,-101.499278,2015,13767,4500
42107317750000,Texas,Crosby,33.462631,-101.499421,2016,20712.92593,4302
42107317740000,Texas,Crosby,33.4640582,-101.4994235,2014,25696,4400
42107317040000,Texas,Crosby,33.465872,-101.499555,2016,18017.03448,4364
42107307740000,Texas,Crosby,33.4802535,-101.4995731,2013,20577,4350
42107317360000,Texas,Crosby,33.483784,-101.499772,2014,25519,4400
42107319590000,Texas,Crosby,33.482381,-101.499828,2015,14483,4500
42107319540000,Texas,Crosby,33.468398,-101.500225,2017,14762,4259
42107319790000,Texas,Crosby,33.475609,-101.500274,2015,13600,4400
42107319610000,Texas,Crosby,33.488986,-101.500331,2015,14231,4500
42107316240000,Texas,Crosby,33.487799,-101.500458,2013,37785,4401
42107315170000,Texas,Crosby,33.525863,-101.500781,2012,74085,4540
42107316850000,Texas,Crosby,33.4730685,-101.5012145,2014,25939,4400
42107319200000,Texas,Crosby,33.4849472,-101.501275,2014,9660,4500
42107320860000,Texas,Crosby,33.480025,-101.501331,2018,13560,4390
42107316640000,Texas,Crosby,33.4767666,-101.5013389,2013,25724,4400
42107317710000,Texas,Crosby,33.4694995,-101.501379,2014,25476,4400
42107318930000,Texas,Crosby,33.4776833,-101.5018112,2014,9527,4500
42107319430000,Texas,Crosby,33.481158,-101.501864,2015,14063,4500
42107318950000,Texas,Crosby,33.4740472,-101.5022556,2014,8641,4500
42107318960000,Texas,Crosby,33.4703639,-101.5023473,2014,9695,4500
42107316720000,Texas,Crosby,33.482025,-101.5026917,2014,24856,4400
42107316420000,Texas,Crosby,33.4858194,-101.5029167,2013,26369,4405
42107316880000,Texas,Crosby,33.4730972,-101.5034473,2013,23467,4400
42107317380000,Texas,Crosby,33.4711277,-101.5034778,2014,24152,4400
42107316840000,Texas,Crosby,33.4749472,-101.5034834,2014,25519,4400
42107320260000,Texas,Crosby,33.478956,-101.503578,2017,14909,4405
42107317180000,Texas,Crosby,33.4839805,-101.5040362,2014,25561,4400
42107318910000,Texas,Crosby,33.4722722,-101.5043334,2014,9569,4500
42107319500000,Texas,Crosby,33.468591,-101.504493,2017,12933,4500
42107317400000,Texas,Crosby,33.4801702,-101.5045893,2014,25113,4400
42107318900000,Texas,Crosby,33.4757361,-101.5047612,2014,9443,4500
42107321840000,Texas,Crosby,33.48739,-101.504996,2019,16369,4628
42107317050000,Texas,Crosby,33.4730919,-101.5053119,2014,26378,4400
42107317880000,Texas,Crosby,33.469498,-101.5056433,2013,25729,4400
42107316620000,Texas,Crosby,33.476775,-101.5058394,2014,24824,4400
42107316300000,Texas,Crosby,33.484046,-101.506174,2013,37510,4425
42107319000000,Texas,Crosby,33.4854583,-101.5061806,2014,10535,4500
42107319420000,Texas,Crosby,33.481008,-101.506358,2015,14065,4500
42107319470000,Texas,Crosby,33.47029,-101.506588,2014,10666,4500
42107317340000,Texas,Crosby,33.4825666,-101.5066306,2014,25686,4400
42107317390000,Texas,Crosby,33.4785777,-101.5074834,2014,25141,4400
42107316710000,Texas,Crosby,33.4857777,-101.5074834,2014,26065,4400
42107316950000,Texas,Crosby,33.471241,-101.507804,2013,25099,4347
42107316830000,Texas,Crosby,33.47495,-101.5078112,2013,26527,4400
42107317640000,Texas,Crosby,33.4694944,-101.5082167,2013,25346,4400
42107316690000,Texas,Crosby,33.4843889,-101.5082223,2014,25822,4400
42107321870000,Texas,Crosby,33.539602,-101.508503,2019,43035,4630
42107320250000,Texas,Crosby,33.479394,-101.508642,2017,10884,4382
42107319440000,Texas,Crosby,33.471742,-101.508964,2014,11296,4500
42107319580000,Texas,Crosby,33.484481,-101.509331,2015,14063,4500
42107318890000,Texas,Crosby,33.4759305,-101.5093612,2014,11585,4500
42107317470000,Texas,Crosby,33.4733194,-101.5096639,2014,24656,4400
42107316800000,Texas,Crosby,33.480309,-101.509721,2014,26737,4400
42107316900000,Texas,Crosby,33.47675,-101.509999,2013,25855,4400
42107316310000,Texas,Crosby,33.484047,-101.510274,2013,26305,5000
42107318880000,Texas,Crosby,33.4775555,-101.5106417,2014,9107,4500
42107320240000,Texas,Crosby,33.481283,-101.51105,2015,13341,4400
42107319310000,Texas,Crosby,33.473677,-101.5115406,2014,11590,4500
42107317680000,Texas,Crosby,33.469495,-101.511626,2013,26355,4400
42107319450000,Texas,Crosby,33.470289,-101.511972,2015,16219.36923,4064
42107316940000,Texas,Crosby,33.4713083,-101.512125,2013,24889,4400
42107316930000,Texas,Crosby,33.4731222,-101.5121334,2013,25827,4400
42107316820000,Texas,Crosby,33.47675,-101.5121473,2013,26971,4400
42107316810000,Texas,Crosby,33.4785639,-101.5121556,2013,26275,4400
42107316470000,Texas,Crosby,33.480378,-101.512162,2013,25747,4464
42107316910000,Texas,Crosby,33.4752555,-101.5121791,2014,25687,4400
42107316730000,Texas,Crosby,33.4857305,-101.5123028,2014,19054,4400
42107731600000,Texas,Crosby,33.484198,-101.512552,2015,26938,4500
42107319780000,Texas,Crosby,33.47743,-101.513131,2015,13382,4400
42107318810000,Texas,Crosby,33.4720361,-101.5132584,2014,10891,4500
42107321670000,Texas,Crosby,33.468585,-101.513458,2018,11863,4438
42107319330000,Texas,Crosby,33.4760333,-101.5135,2014,12304,4500
42107317860000,Texas,Crosby,33.4694937,-101.5142837,2013,25435,4400
42107316920000,Texas,Crosby,33.4731194,-101.5142973,2013,19338,4289
42107317510000,Texas,Crosby,33.4769527,-101.5143278,2013,25855,4400
42107320740000,Texas,Crosby,33.48017,-101.514635,2016,17798,4500
42107318800000,Texas,Crosby,33.4739583,-101.5150445,2014,7890,4500
42107319320000,Texas,Crosby,33.4783389,-101.5150778,2014,11175,4500
42107318320000,Texas,Crosby,33.5063055,-101.5157778,2014,27935,5000
42107321850000,Texas,Crosby,33.48898,-101.516,2019,16369,4631
42107320230000,Texas,Crosby,33.481047,-101.516094,2015,15315,4400
42107317670000,Texas,Crosby,33.4694916,-101.5161195,2013,25039,4400
42107318080000,Texas,Crosby,33.471375,-101.516225,2014,24931,4400
42107317630000,Texas,Crosby,33.4731194,-101.5162973,2013,24889,4400
42107318090000,Texas,Crosby,33.4788652,-101.5163724,2014,20435,4400
42107317620000,Texas,Crosby,33.476748,-101.516378,2013,25898,4400
42107318100000,Texas,Crosby,33.474657,-101.516384,2014,25141,4400
42107317650000,Texas,Crosby,33.4803328,-101.5165971,2013,25934,4414
42107320800000,Texas,Crosby,33.470513,-101.516735,2017,16299,4500
42107320780000,Texas,Crosby,33.473849,-101.516977,2017,18098,4500
42107320790000,Texas,Crosby,33.472371,-101.517183,2017,16893,4500
42107318820000,Texas,Crosby,33.4756777,-101.517275,2014,9663,4500
42107319770000,Texas,Crosby,33.481232,-101.517338,2015,13519,4400
42107320760000,Texas,Crosby,33.479542,-101.517397,2016,16051,4500
42107319460000,Texas,Crosby,33.468583,-101.517525,2014,13245,4500
42107320810000,Texas,Crosby,33.477289,-101.517619,2017,12784,4500
42107317700000,Texas,Crosby,33.5004678,-101.5181099,2013,18629,5000
42107320660000,Texas,Crosby,33.470397,-101.519731,2016,10010,4446
42107320600000,Texas,Crosby,33.474025,-101.519742,2016,10943,4500
42107320580000,Texas,Crosby,33.475839,-101.519747,2017,13957,4462
42107321620000,Texas,Crosby,33.468581,-101.519846,2019,14269,5000
42107320570000,Texas,Crosby,33.477633,-101.520081,2016,10624,4395
42107320610000,Texas,Crosby,33.472323,-101.520162,2017,14783,4469
42107317900000,Texas,Crosby,33.5259158,-101.5202512,2013,29140,5000
42107321600000,Texas,Crosby,33.470398,-101.521896,2019,16205,5000
42107320670000,Texas,Crosby,33.474025,-101.521906,2017,15315,4462
42107320680000,Texas,Crosby,33.477653,-101.521917,2017,9273,4582
42107318310000,Texas,Crosby,33.5063055,-101.5223056,2014,28439,5000
42107321590000,Texas,Crosby,33.472012,-101.523666,2019,13382,5000
42107320710000,Texas,Crosby,33.470397,-101.524061,2016,15437.30137,4500
42107321560000,Texas,Crosby,33.475666,-101.524076,2018,13832,5000
42107320700000,Texas,Crosby,33.473336,-101.524272,2017,14403,4500
42107318300000,Texas,Crosby,33.5063333,-101.5244723,2014,25828,5000
42107320690000,Texas,Crosby,33.477764,-101.524507,2017,13811,4609
42107321580000,Texas,Crosby,33.474024,-101.526409,2019,14514,5000
42107321530000,Texas,Crosby,33.479677,-101.528422,2018,13538,5000
42107321510000,Texas,Crosby,33.47605,-101.528574,2018,15453,5000
42107318290000,Texas,Crosby,33.5063333,-101.5305556,2014,33816,5000
42107321520000,Texas,Crosby,33.477843,-101.532657,2018,10569,5000
42107318350000,Texas,Crosby,33.5061632,-101.533213,2014,25573,5000
42107317920000,Texas,Crosby,33.5112867,-101.5332632,2013,28468,5000
42107321540000,Texas,Crosby,33.53698,-101.53698,2018,9581,5000
42107317910000,Texas,Crosby,33.5112896,-101.537592,2013,29263,5000
42107321730000,Texas,Crosby,33.505,-101.540867,2018,9370,4590
42107318330000,Texas,Crosby,33.5062209,-101.5416869,2014,31806,5000
42107316380000,Texas,Crosby,33.5040916,-101.5441139,2013,26449,4500
42107315910000,Texas,Crosby,33.499558,-101.544115,2013,27780,4578
42107315420000,Texas,Crosby,33.50228,-101.544116,2013,37620,4601
42107316390000,Texas,Crosby,33.5022777,-101.5462806,2013,26710,4610
42107321740000,Texas,Crosby,33.499555,-101.547363,2019,14873,4626
42107315920000,Texas,Crosby,33.505522,-101.547363,2012,38335,4582
42107321710000,Texas,Crosby,33.502281,-101.548019,2018,18569,4625
42107315930000,Texas,Crosby,33.504093,-101.548068,2013,37675,4583
42109325830000,Texas,Culberson,31.999477,-104.028101,2014,3142105,0
42109332310000,Texas,Culberson,31.955486,-104.028281,2019,23461872,10449
42109332320000,Texas,Culberson,31.955486,-104.028386,2019,23067828,10701
42109332330000,Texas,Culberson,31.955489,-104.028492,2019,20574456,10425
42109332340000,Texas,Culberson,31.955489,-104.0286,2019,19300932,10635
42109326680000,Texas,Culberson,31.986075,-104.030105,2016,2978089,11000
42109327400000,Texas,Culberson,31.604533,-104.030692,2015,4849236,9686
42109333080000,Texas,Culberson,31.502,-104.0325,2018,9973194,10900
42109333150000,Texas,Culberson,31.5021,-104.0325,2018,9900156,10700
42109325790000,Texas,Culberson,31.999477,-104.032685,2013,2629576,10000
42109328540000,Texas,Culberson,31.98675,-104.033969,2015,5177472,0
42109325760000,Texas,Culberson,31.8975328,-104.0341516,2013,77777.69697,4618
42109326550000,Texas,Culberson,31.521,-104.0348,2014,7981538,9629
42109328000000,Texas,Culberson,31.869653,-104.036542,2015,8651202,9684
42109333840000,Texas,Culberson,31.957127,-104.036563,2019,1253856,5100
42109323290000,Texas,Culberson,31.911442,-104.036809,2016,52458,6000
42109327100000,Texas,Culberson,31.8915608,-104.0369604,2014,130732,5242
42109333880000,Texas,Culberson,31.9550383,-104.0374683,2018,1443541,5100
42109326620000,Texas,Culberson,31.999481,-104.037497,2014,3926669,8205
42109324160000,Texas,Culberson,31.8829153,-104.0376061,2013,32811.35897,5000
42109326030000,Texas,Culberson,31.8960943,-104.0379916,2013,231201,5015
42109326640000,Texas,Culberson,31.999024,-104.039972,2016,4445428,8170
42109334330000,Texas,Culberson,31.955085,-104.040175,2019,1337706,5100
42109327090000,Texas,Culberson,31.8918651,-104.04164,2014,118056,5250
42109323180000,Texas,Culberson,31.9145393,-104.0417326,2014,76977.52874,5458
42109325750000,Texas,Culberson,31.9556998,-104.0418675,2013,49585,5500
42109326280000,Texas,Culberson,31.987603,-104.042236,2014,3767660,11000
42109326020000,Texas,Culberson,31.8960854,-104.0422447,2013,253383,5230
42109324840000,Texas,Culberson,31.957344,-104.042719,2013,3773349,9582
42109327230000,Texas,Culberson,31.40123,-104.043754,2015,2909327,13970
42109329570000,Texas,Culberson,31.902769,-104.045049,2016,129990,6350
42109327070000,Texas,Culberson,31.8901791,-104.0455422,2014,105974,4986
42109325940000,Texas,Culberson,31.8969116,-104.0461739,2013,210648,5023
42109326010000,Texas,Culberson,31.8930063,-104.0462189,2014,200710,5232
42109331690000,Texas,Culberson,31.796872,-104.04638,2018,11823166,9449
42109331110000,Texas,Culberson,31.78081389,-104.0468194,2017,11760505,9498
42109325380000,Texas,Culberson,31.868064,-104.047039,2013,2882494,10520
42109327140000,Texas,Culberson,31.8842158,-104.0473054,2014,77067,5030
42109324960000,Texas,Culberson,31.908228,-104.047944,2013,131378,5500
42109332170000,Texas,Culberson,31.869672,-104.048564,2019,26709156,10618
42109331020000,Texas,Culberson,31.82503453,-104.0488528,2017,12202097,9492
42109331030000,Texas,Culberson,31.82503431,-104.048925,2017,12186886,9452
42109332110000,Texas,Culberson,31.86967,-104.048966,2018,26224161.89,10292
42109331010000,Texas,Culberson,31.82503459,-104.048998,2017,12195629,9473
42109332150000,Texas,Culberson,31.869797,-104.049124,2019,26717790,10323
42109332140000,Texas,Culberson,31.869796,-104.0492051,2019,27158522,10467
42109332160000,Texas,Culberson,31.869796,-104.049285,2019,26471251,10231
42109332120000,Texas,Culberson,31.869795,-104.049366,2019,25389882,10555
42109330700000,Texas,Culberson,31.886142,-104.049914,2017,63168,3536
42109329600000,Texas,Culberson,31.889161,-104.050206,2016,107898,6000
42109332570000,Texas,Culberson,31.869661,-104.050458,2019,25142628,9712
42109332560000,Texas,Culberson,31.869661,-104.050539,2019,24944052,9520
